id,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tagTPL
1363200,41508,443,6,68,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44117.64705882353,34.0,14.142135623730953,44.0,24.0,68.0,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,29411.764705882357,14705.882352941177,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1040,0,20,0.0,0.0,0.0,0.0,1642477164075689.0,0.0,1642477164075689.0,1642477164075689.0,4
1352451,44422,80,6,3018109,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6626665902391199,3018109.0,0.0,3018109.0,3018109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.3313332951195599,0.3313332951195599,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,351,0,0,20,0.0,0.0,0.0,0.0,1642599744144274.0,0.0,1642599744144274.0,1642599744144274.0,4
1363203,43366,443,6,25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,40000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,517,254,0,20,0.0,0.0,0.0,0.0,1642477194068702.0,0.0,1642477194068702.0,1642477194068702.0,4
1363204,41646,443,6,20,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,10.0,4.242640687119285,13.0,7.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,100000.0,49999.99999999999,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1040,0,20,0.0,0.0,0.0,0.0,1642477226439221.0,0.0,1642477226439221.0,1642477226439221.0,4
1395208,80,38124,6,15070559,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990636180117804,7535279.5,10656433.653988771,15070516.0,43.0,15070559.0,15070559.0,0.0,15070559.0,15070559.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,0.1327090786745203,0.0663545393372601,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,948,348,0,20,43.0,0.0,43.0,43.0,821110630918442.5,1161225769140662.0,1642221246766369.0,15070516.0,4
1362952,39058,443,6,7052052,157,167,3247.0,218226.0,1324.0,0.0,20.68152866242037,154.20703026212388,1412.0,0.0,1306.7425149700598,326.97267790635254,31405.46893301411,45.94407415033241,21832.97832817338,239647.604302514,3804871.0,4.0,7052052.0,45205.46153846154,344343.1431844691,3804871.0,16.0,4987344.0,30044.240963855405,300494.6217735055,3855551.0,8.0,0,0,0,0,3172,3360,22.26302358519194,23.681050565140477,0.0,1412.0,681.4553846153847,693.3664401886401,480757.0203798671,1,2,0,21,323,0,0,0,1.0,683.5586419753087,20.681528662420384,1306.7425149700598,0,0,0,110721,83,187398,0,10,0,673,65535,1132,5,20,0.0,0.0,0.0,0.0,1642477275698776.0,0.0,1642477275698776.0,1642477275698776.0,4
1352457,44302,80,6,3068275,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651832055470908,3068275.0,0.0,3068275.0,3068275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.325916027735454,0.325916027735454,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,351,0,0,20,0.0,0.0,0.0,0.0,1642599654549597.0,0.0,1642599654549597.0,1642599654549597.0,4
1362697,46680,443,6,473080,20,26,809.0,26874.0,255.0,0.0,40.45,86.31672095132826,1412.0,0.0,1033.6153846153843,610.8802879074149,58516.52997378879,97.23513993404922,10512.888888888889,54268.52906202227,363883.0,16.0,473080.0,24898.947368421053,82602.74132555818,363883.0,58.0,89195.0,3567.8,9939.724627305664,45849.0,27.0,0,0,0,0,420,532,42.2761477974127,54.95899213663651,0.0,1412.0,588.9999999999998,675.2736321380168,455994.4782608696,1,2,0,10,45,0,0,0,1.0,601.804347826087,40.45,1033.6153846153843,0,0,0,27683,26,61218,0,17,0,584,65535,573,5,20,0.0,0.0,0.0,0.0,1642477154988964.0,0.0,1642477154988964.0,1642477154988964.0,4
1362953,443,39058,6,278,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,111510.79136690647,14388.489208633096,92.66666666666669,53.07855813163479,144.0,38.0,278.0,139.0,7.071067811865476,144.0,134.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,10791.36690647482,3597.1223021582737,0.0,31.0,6.2,13.863621460498695,192.2,1,0,1,1,3,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,0,7,0,0,1132,0,1,20,0.0,0.0,0.0,0.0,1642477282775406.0,0.0,1642477282775406.0,1642477282775406.0,4
1403659,38094,80,6,11693927,15,13,1187.0,12628.0,1187.0,0.0,79.13333333333333,306.4820821298802,1412.0,0.0,971.3846153846156,664.7738385422944,1181.382438936039,2.394405232733196,433108.4074074074,2187645.8779940256,11376193.0,7.0,11693927.0,835280.5,3034831.708102489,11376193.0,22.0,306041.0,25503.41666666667,79729.86302219437,277907.0,24.0,0,0,0,0,332,280,1.282717088964212,1.1116881437689836,0.0,1412.0,476.3793103448276,665.4087043632392,442768.74384236464,0,2,1,4,27,0,0,0,0.0,493.3928571428572,79.13333333333334,971.3846153846154,0,0,0,13815,12,47185,0,42,0,451,65535,1004,1,20,317734.0,0.0,317734.0,317734.0,821191784949347.0,1161340543496370.2,1642383558522501.0,11376193.0,4
1362699,443,46680,6,65,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46153.84615384616,32.5,0.7071067811865476,33.0,32.0,65.0,32.5,0.7071067811865476,33.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,46153.84615384616,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,573,0,0,20,0.0,0.0,0.0,0.0,1642477155470252.0,0.0,1642477155470252.0,1642477155470252.0,4
1363211,49018,443,6,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,37037.03703703704,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,427,188,0,20,0.0,0.0,0.0,0.0,1642477306646682.0,0.0,1642477306646682.0,1642477306646682.0,4
1362956,38318,443,6,1266864,12,9,2805.0,604.0,1135.0,0.0,233.75,424.2568100915893,224.0,0.0,67.1111111111111,102.56271793937168,2690.896576112353,16.576364945250635,63343.19999999999,142419.97555621044,625256.0,37.0,1266864.0,115169.45454545454,179768.49096622222,625256.0,197.0,583988.0,72998.5,118394.3227258566,354534.0,66.0,0,0,0,0,260,192,9.47220854014322,7.104156405107415,0.0,1135.0,154.95454545454547,326.0184741000814,106288.04545454546,1,2,0,9,20,0,0,0,0.0,162.33333333333334,233.75,67.11111111111111,0,0,0,3409,9,2821,0,133,0,28,65535,157,6,20,0.0,0.0,0.0,0.0,1642477281724415.0,0.0,1642477281724415.0,1642477281724415.0,4
1315086,41460,80,6,2181040,5,3,427.0,162.0,427.0,0.0,85.4,190.96020527848205,162.0,0.0,54.0,93.53074360871938,270.0546528261747,3.667974911051608,311577.14285714284,812091.3588854866,2153195.0,149.0,2181040.0,545260.0,1071975.2807616417,2153195.0,775.0,16758.0,8379.0,5550.788232314398,12304.0,4454.0,0,0,0,0,120,80,2.2924843194072557,1.3754905916443532,0.0,427.0,65.44444444444446,145.78503962265052,21253.27777777778,1,2,0,2,7,0,0,0,0.0,73.625,85.4,54.0,0,0,0,0,0,0,0,53,0,20,65535,948,1,20,0.0,0.0,0.0,0.0,1642538330901867.0,0.0,1642538330901867.0,1642538330901867.0,4
